id,type,profit,energy,carbon,failedP,unsatprops,inferences,time,numIntents,size,rate
1,multiDips,6.443621654368142,0.12979830532266273,0.5689248308339823,2,"[[], [], [], [], []]",113950,0.027229,5,10,0.1
1,multiDips,6.443621654368142,0.12979830532266273,0.5689248308339823,2,"[[], [], [], [], []]",113950,0.027103,5,10,0.1
1,multiDips,6.443621654368142,0.12979830532266273,0.5689248308339823,2,"[[], [], [], [], []]",113950,0.02712,5,10,0.1
1,multiDips,6.43489479989471,0.12831061796402143,0.5729649982599406,2,"[[], [], [], [], []]",116910,0.027469,5,10,0.1
1,multiDips,6.43489479989471,0.12831061796402143,0.5729649982599406,2,"[[], [], [], [], []]",116910,0.027562,5,10,0.1
1,multiDips,6.427863249732353,0.13616725845809896,0.5723070873220963,2,"[[], [], [], [], []]",112080,0.027129,5,10,0.1
1,multiDips,2.467062649992729,0.08858186786636497,0.2152146946041099,4,"[[], [], [], [], []]",95628,0.02511,5,10,0.1
1,multiDips,2.467062649992729,0.08858186786636497,0.2152146946041099,4,"[[], [], [], [], []]",95628,0.025067,5,10,0.1
1,multiDips,5.414694761815015,0.12914180573397435,0.5323834147136021,2,"[[], [], [], [], []]",117631,0.027588,5,10,0.1
1,multiDips,5.414694761815015,0.12914180573397435,0.5323834147136021,2,"[[], [], [], [], []]",117386,0.027888,5,10,0.1
1,multiDips,5.414694761815015,0.12914180573397435,0.5323834147136021,2,"[[], [], [], [], []]",117363,0.027578,5,10,0.1
1,multiDips,5.414694761815015,0.12914180573397435,0.5323834147136021,2,"[[], [], [], [], []]",117363,0.0275,5,10,0.1
1,multiDips,5.414694761815015,0.12914180573397435,0.5323834147136021,2,"[[], [], [], [], []]",117363,0.027574,5,10,0.1
1,multiDips,5.414040915222634,0.12567582451273318,0.5215538768612356,2,"[[], [], [], [], []]",108757,0.026831,5,10,0.1
1,multiDips,5.4115907606943665,0.11672729220373179,0.5213759776869475,2,"[[], [], [], [], []]",105818,0.026701,5,10,0.1
1,multiDips,5.4115907606943665,0.1194078939387078,0.5213759776869475,2,"[[], [], [], [], []]",105757,0.026254,5,10,0.1
1,multiDips,5.4115907606943665,0.1194078939387078,0.5213759776869475,2,"[[], [], [], [], []]",105757,0.026612,5,10,0.1
1,multiDips,5.4115907606943665,0.1194078939387078,0.5213759776869475,2,"[[], [], [], [], []]",105757,0.026233,5,10,0.1
1,multiDips,5.4115907606943665,0.1194078939387078,0.5213759776869475,2,"[[], [], [], [], []]",105757,0.026579,5,10,0.1
1,multiDips,5.404728492646593,0.09586581094900554,0.5196418394614165,2,"[[], [], [], [], []]",106346,0.026586,5,10,0.1
1,multiDips,5.404728492646593,0.09586581094900554,0.5196418394614165,2,"[[], [], [], [], []]",106346,0.026491,5,10,0.1
1,multiDips,5.405462705768304,0.09970061927435951,0.5212501013663582,2,"[[], [], [], [], []]",105725,0.026473,5,10,0.1
1,multiDips,5.409516185424029,0.09749512395542034,0.5211085585657675,2,"[[], [], [], [], []]",108348,0.026396,5,10,0.1
1,multiDips,6.186118774317894,0.1894934947387208,0.6771751376985209,2,"[[], [], [], [], []]",94758,0.025416,5,10,0.1
1,multiDips,6.186118774317894,0.1894934947387208,0.6771751376985209,2,"[[], [], [], [], []]",94758,0.025523,5,10,0.1
1,multiDips,6.186118774317894,0.1894934947387208,0.6771751376985209,2,"[[], [], [], [], []]",94702,0.025253,5,10,0.1
1,multiDips,6.186118774317894,0.1894934947387208,0.6771751376985209,2,"[[], [], [], [], []]",94702,0.02556,5,10,0.1
1,multiDips,3.7743528862630384,0.1327190989959986,0.43513013054865224,3,"[[], [], [], [], []]",165259,0.034374,5,10,0.1
1,multiDips,4.4355757364889685,0.1662100337423562,0.5900619631760846,3,"[[], [], [('latency', ((190,), (190.2827,)))], [], []]",104687,0.02682,5,10,0.1
1,multiDips,4.4355757364889685,0.1662100337423562,0.5900619631760846,3,"[[], [], [('latency', ((190,), (190.2827,)))], [], []]",104687,0.026497,5,10,0.1
1,multiDips,2.4496677282429684,0.08086914969917376,0.2234412941609216,4,"[[], [], [], [], []]",127758,0.029212,5,10,0.1
1,multiDips,2.4496677282429684,0.08086914969917376,0.2234412941609216,4,"[[], [], [], [], []]",127758,0.029253,5,10,0.1
1,multiDips,4.8230768828667205,0.08193444676123836,0.48825435039966225,3,"[[], [], [], [], []]",145089,0.031666,5,10,0.1
1,multiDips,6.463232209504428,0.12956738607726012,0.5701484679489133,2,"[[], [], [], [], []]",150368,0.031956,5,10,0.1
1,multiDips,6.463232209504428,0.16323769748445055,0.5701484679489133,2,"[[], [], [], [], []]",182885,0.036457,5,10,0.1
1,multiDips,6.463232209504428,0.16323769748445055,0.5701484679489133,2,"[[], [], [], [], []]",182885,0.036299,5,10,0.1
1,multiDips,6.467231717689053,0.15477676504892315,0.5646289312252082,2,"[[], [], [], [], []]",230883,0.04256,5,10,0.1
1,multiDips,6.467231717689053,0.14649813978932794,0.5646289312252082,2,"[[], [], [], [], []]",258624,0.045955,5,10,0.1
1,multiDips,5.4521199125886834,0.14651919617694975,0.4973246437283018,2,"[[], [], [], [], []]",631073,0.091335,5,10,0.1
1,multiDips,7.568803305296519,0.22874094332515862,0.8006439986200368,1,"[[], [], [], [], []]",178018,0.035962,5,10,0.1
1,multiDips,7.568803305296519,0.22874094332515862,0.8006439986200368,1,"[[], [], [], [], []]",176658,0.035254,5,10,0.1
1,multiDips,7.566710821095082,0.24017671648200092,0.8018637902751204,1,"[[], [], [], [], []]",194217,0.037794,5,10,0.1
1,multiDips,7.892409090420668,0.2468803420451181,0.7344580028243466,1,"[[], [], [], [], []]",169232,0.034622,5,10,0.1
1,multiDips,7.565385383921905,0.42965898595676855,0.809629588825579,1,"[[], [], [], [], []]",162715,0.0338,5,10,0.1
1,multiDips,7.915594545601198,0.37544937458463074,0.7232153305991089,1,"[[], [], [], [], []]",251423,0.045402,5,10,0.1
1,multiDips,10.023419901401464,0.656074300976099,1.0215080121855833,0,"[[], [], [], [], []]",189581,0.036687,5,10,0.1
1,multiDips,10.02018677390208,0.6183043866534824,1.0228864093385843,0,"[[], [], [], [], []]",188772,0.037183,5,10,0.1
1,multiDips,10.02018677390208,0.6183043866534824,1.0228864093385843,0,"[[], [], [], [], []]",188772,0.036875,5,10,0.1
1,multiDips,6.443931093971686,0.38704002820224637,0.5804699658323683,2,"[[], [], [], [], []]",223721,0.04096,5,10,0.1
1,multiDips,6.451552152598722,0.39303938610879996,0.5831945682361842,2,"[[], [], [], [], []]",224804,0.041044,5,10,0.1
1,multiDips,6.451552152598722,0.39303938610879996,0.5831945682361842,2,"[[], [], [], [], []]",185494,0.036233,5,10,0.1
1,multiDips,6.4487248379010556,0.41369199059998113,0.5809788599342651,2,"[[], [], [], [], []]",171443,0.034513,5,10,0.1
1,multiDips,6.4487248379010556,0.41369199059998113,0.5809788599342651,2,"[[], [], [], [], []]",171443,0.034753,5,10,0.1
1,multiDips,6.446945143408804,0.37975498062399965,0.5725743606228221,2,"[[], [], [], [], []]",247244,0.043403,5,10,0.1
1,multiDips,6.446945143408804,0.37975498062399965,0.5725743606228221,2,"[[], [], [], [], []]",247244,0.04336,5,10,0.1
1,multiDips,6.439864564078729,0.3646000080336635,0.5727424911355942,2,"[[], [], [], [], []]",217317,0.03984,5,10,0.1
1,multiDips,10.024954681325838,0.6086218997590342,1.0206945575511615,0,"[[], [], [('latency', ((190,), (197.48000000000002,)))], [], []]",156705,0.032872,5,10,0.1
1,multiDips,10.007616456565362,0.5529192150301036,1.0210400514531222,0,"[[], [], [], [], []]",159708,0.033268,5,10,0.1
1,multiDips,10.007616456565362,0.5529192150301036,1.0210400514531222,0,"[[], [], [('latency', ((190,), (197.2095,)))], [], []]",159758,0.033265,5,10,0.1
1,multiDips,7.897868542948885,0.3770659488004696,0.7165181987877733,1,"[[], [], [], [], []]",345576,0.056622,5,10,0.1
1,multiDips,6.257850402609393,0.2874294734242354,0.6344366965866999,2,"[[], [], [], [], []]",427336,0.067167,5,10,0.1
1,multiDips,6.252661042612161,0.2867691355000182,0.6388362498216188,2,"[[], [], [], [], []]",489847,0.074368,5,10,0.1
1,multiDips,0.0,0.0,0.0,5,"[[], [], [], [], []]",205714,0.038274,5,10,0.1
1,multiDips,0.0,0.0,0.0,5,"[[], [], [], [], []]",205714,0.038196,5,10,0.1
1,multiDips,0.0,0.0,0.0,5,"[[], [], [], [], []]",228722,0.040751,5,10,0.1
1,multiDips,0.0,0.0,0.0,5,"[[], [], [], [], []]",228722,0.040683,5,10,0.1
1,multiDips,8.334921463122003,0.4750589499381163,0.9502012295579603,1,"[[], [], [], [], []]",182815,0.035914,5,10,0.1
1,multiDips,8.334921463122003,0.4750589499381163,0.9502012295579603,1,"[[], [], [], [], []]",182815,0.03558,5,10,0.1
1,multiDips,8.334921463122003,0.4750589499381163,0.9502012295579603,1,"[[], [], [], [], []]",182815,0.035985,5,10,0.1
1,multiDips,8.355806336551677,0.5328755678769603,0.9642205272304525,1,"[[], [], [], [], []]",176061,0.03484,5,10,0.1
1,multiDips,8.356564974281037,0.5080552146703314,0.9601062263948299,1,"[[], [], [], [], []]",175491,0.034677,5,10,0.1
1,multiDips,8.356564974281037,0.5080552146703314,0.9601062263948299,1,"[[], [], [], [], []]",196445,0.037108,5,10,0.1
1,multiDips,8.356564974281037,0.5080552146703314,0.9601062263948299,1,"[[], [], [], [], []]",179686,0.036032,5,10,0.1
1,multiDips,8.356564974281037,0.5080552146703314,0.9601062263948299,1,"[[], [], [], [], []]",179686,0.035939,5,10,0.1
1,multiDips,8.569678555074564,0.4256498229379184,0.8724010094289161,1,"[[], [], [], [], []]",144833,0.03163,5,10,0.1
1,multiDips,0.0,0.0,0.0,5,"[[], [], [], [], []]",227482,0.040735,5,10,0.1
1,multiDips,0.0,0.0,0.0,5,"[[], [], [], [], []]",227482,0.040688,5,10,0.1
1,multiDips,0.0,0.0,0.0,5,"[[], [], [], [], []]",205448,0.037948,5,10,0.1
1,multiDips,0.0,0.0,0.0,5,"[[], [], [], [], []]",205448,0.038006,5,10,0.1
1,multiDips,0.0,0.0,0.0,5,"[[], [], [], [], []]",185376,0.035832,5,10,0.1
1,multiDips,0.0,0.0,0.0,5,"[[], [], [], [], []]",185376,0.035877,5,10,0.1
1,multiDips,0.0,0.0,0.0,5,"[[], [], [], [], []]",185376,0.035702,5,10,0.1
1,multiDips,1.640155326637707,0.02632456086712805,0.08189411754925097,4,"[[], [], [], [], []]",92976,0.024713,5,10,0.1
1,multiDips,1.640155326637707,0.02632456086712805,0.08189411754925097,4,"[[], [], [], [], []]",93005,0.024696,5,10,0.1
1,multiDips,6.118165336176634,0.12885151318854857,0.6405433982407553,2,"[[], [], [], [], []]",175310,0.03476,5,10,0.1
1,multiDips,6.107599679376882,0.1392452581797549,0.6507178493999461,2,"[[], [], [], [], []]",165996,0.033667,5,10,0.1
1,multiDips,6.10637260498493,0.13160760055013335,0.6406581026955441,2,"[[], [], [], [], []]",162064,0.033268,5,10,0.1
1,multiDips,6.10637260498493,0.13160760055013335,0.6406581026955441,2,"[[], [], [], [], []]",162064,0.033409,5,10,0.1
1,multiDips,6.10184742360104,0.13241024064883944,0.6507392045127044,2,"[[], [], [], [], []]",152790,0.032136,5,10,0.1
1,multiDips,3.995216731222061,0.06732183289389472,0.3426633433500109,3,"[[], [], [], [], []]",235056,0.042105,5,10,0.1
1,multiDips,3.995216731222061,0.06732183289389472,0.3426633433500109,3,"[[], [], [], [], []]",235056,0.042085,5,10,0.1
1,multiDips,3.995216731222061,0.06732183289389472,0.3426633433500109,3,"[[], [], [], [], []]",235056,0.042208,5,10,0.1
1,multiDips,6.121988629010723,0.15150220658761765,0.6474838876648409,2,"[[], [], [], [], []]",190876,0.036839,5,10,0.1
1,multiDips,9.961533213359404,0.11776713594101454,1.0583512423858479,0,"[[], [], [], [], []]",169217,0.034129,5,10,0.1
1,multiDips,9.961533213359404,0.11776713594101454,1.0583512423858479,0,"[[], [], [], [], []]",169217,0.034162,5,10,0.1
1,multiDips,9.958739416527779,0.11181652050798972,1.0579511568627467,0,"[[], [], [], [], []]",177986,0.035144,5,10,0.1
1,multiDips,4.792800199735887,0.23652883054802382,0.4962014396771237,3,"[[], [], [], [], []]",122480,0.02814,5,10,0.1
1,multiDips,4.791178560576885,0.23735626902829618,0.4982848709403368,3,"[[], [], [], [], []]",117869,0.027702,5,10,0.1
1,multiDips,4.783126069634392,0.22352488186112804,0.50062759160924,3,"[[], [], [], [], []]",126352,0.028567,5,10,0.1
1,multiDips,4.783170149985597,0.21706161746598826,0.4959991901031978,3,"[[], [], [], [], []]",126608,0.028574,5,10,0.1
1,multiDips,4.783170149985597,0.21706161746598826,0.4959991901031978,3,"[[], [], [], [], []]",126608,0.028598,5,10,0.1
1,multiDips,4.783170149985597,0.21706161746598826,0.4959991901031978,3,"[[], [], [], [], []]",126608,0.0286,5,10,0.1
1,multiDips,4.78298152564359,0.21154328189015995,0.49598736520923103,3,"[[], [], [], [], []]",116970,0.027395,5,10,0.1
1,multiDips,8.37354310019086,0.19802102851861142,0.9424415581272074,1,"[[], [], [], [], []]",192189,0.036998,5,10,0.1
1,multiDips,8.3688807426496,0.19033134718450034,0.941552511941304,1,"[[], [], [], [], []]",192046,0.036941,5,10,0.1
1,multiDips,8.3688807426496,0.19033134718450034,0.941552511941304,1,"[[], [], [], [], []]",192046,0.036903,5,10,0.1
1,multiDips,5.9087787262906515,0.18195638445542317,0.7215013412146349,2,"[[], [], [], [], []]",164250,0.033805,5,10,0.1
1,multiDips,5.9087787262906515,0.18195638445542317,0.7215013412146349,2,"[[], [], [], [], []]",207365,0.038909,5,10,0.1
1,multiDips,5.9087787262906515,0.18195638445542317,0.7215013412146349,2,"[[], [], [], [], []]",207365,0.038821,5,10,0.1
1,multiDips,5.9087787262906515,0.18195638445542317,0.7215013412146349,2,"[[], [], [], [], []]",207367,0.03892,5,10,0.1
1,multiDips,5.9167065227333815,0.18990484215401687,0.7225829264165426,2,"[[], [], [], [], []]",149017,0.0319,5,10,0.1
1,multiDips,5.9167065227333815,0.18003979776188656,0.7225829264165426,2,"[[], [], [], [], []]",148382,0.031883,5,10,0.1
1,multiDips,5.9167065227333815,0.18003979776188656,0.7225829264165426,2,"[[], [], [], [], []]",148382,0.031918,5,10,0.1
1,multiDips,5.908586670594193,0.15614922016426006,0.7241645106841199,2,"[[], [], [], [], []]",182053,0.035903,5,10,0.1
1,multiDips,5.908586670594193,0.15614922016426006,0.7241645106841199,2,"[[], [], [], [], []]",182053,0.035883,5,10,0.1
1,multiDips,4.007126524959611,0.029796991082046413,0.3454934792860771,3,"[[], [], [], [], []]",110367,0.026656,5,10,0.1
1,multiDips,4.007126524959611,0.029796991082046413,0.3454934792860771,3,"[[], [], [], [], []]",111294,0.026738,5,10,0.1
1,multiDips,4.007126524959611,0.029796991082046413,0.3454934792860771,3,"[[], [], [], [], []]",111294,0.026788,5,10,0.1
1,multiDips,7.855354282651409,0.10252470256182977,0.7437304751697551,1,"[[], [], [], [], []]",143830,0.031223,5,10,0.1
1,multiDips,7.855354282651409,0.10252470256182977,0.7437304751697551,1,"[[], [], [], [], []]",143830,0.031192,5,10,0.1
1,multiDips,5.428634335052215,0.04611951555195515,0.5124835141070571,2,"[[], [], [], [], []]",166677,0.033904,5,10,0.1
1,multiDips,5.430579253178529,0.05746730865931684,0.5115511175811492,2,"[[], [], [], [], []]",216279,0.039948,5,10,0.1
1,multiDips,5.430579253178529,0.05906384242395543,0.5115511175811492,2,"[[], [], [], [], []]",192332,0.03728,5,10,0.1
1,multiDips,5.430579253178529,0.05906384242395543,0.5115511175811492,2,"[[], [], [], [], []]",192332,0.037577,5,10,0.1
1,multiDips,5.42801376617027,0.06632033569824966,0.5063679123487553,2,"[[], [], [], [], []]",189226,0.036729,5,10,0.1
1,multiDips,5.4369012613192655,0.03979734989723733,0.5036728002537214,2,"[[], [], [], [], []]",218388,0.04012,5,10,0.1
1,multiDips,5.444132615981186,0.04380956334508058,0.5030469612010843,2,"[[], [], [], [], []]",219793,0.040132,5,10,0.1
1,multiDips,5.444132615981186,0.04380956334508058,0.5030469612010843,2,"[[], [], [], [], []]",219793,0.04016,5,10,0.1
1,multiDips,5.444132615981186,0.04380956334508058,0.5030469612010843,2,"[[], [], [], [], []]",249033,0.043731,5,10,0.1
1,multiDips,6.453113686150627,0.05576377657367076,0.5685566918219978,2,"[[], [], [], [], []]",110563,0.02726,5,10,0.1
1,multiDips,6.250800382556005,0.22647818974519118,0.6501134193640432,2,"[[], [], [], [], []]",162755,0.034123,5,10,0.1
1,multiDips,5.428100391757699,0.13937885346086376,0.5128695167660149,2,"[[], [], [], [], []]",239182,0.043666,5,10,0.1
1,multiDips,5.428100391757699,0.13937885346086376,0.5128695167660149,2,"[[], [], [], [], []]",239182,0.043882,5,10,0.1
1,multiDips,7.858368662226538,0.16325044654415416,0.7478496901068677,1,"[[], [], [], [], []]",235120,0.043447,5,10,0.1
1,multiDips,7.858368662226538,0.16325044654415416,0.7478496901068677,1,"[[], [], [], [], []]",234901,0.043483,5,10,0.1
1,multiDips,9.959097310912572,0.27881100597268027,1.047849747677718,0,"[[], [], [], [], []]",145013,0.03172,5,10,0.1
1,multiDips,9.958198056384306,0.27687630197470564,1.0480261963295168,0,"[[], [], [], [], []]",150531,0.032242,5,10,0.1
1,multiDips,9.955463321793703,0.2724527731099508,1.0512642746832,0,"[[], [], [], [], []]",150197,0.032141,5,10,0.1
1,multiDips,9.950675629016267,0.2622694109670602,1.0497975555788488,0,"[[], [], [], [], []]",150494,0.032191,5,10,0.1
1,multiDips,9.950675629016267,0.2622694109670602,1.0497975555788488,0,"[[], [], [], [], []]",150494,0.0322,5,10,0.1
1,multiDips,9.955059059107858,0.26735326400425574,1.049668867140788,0,"[[], [], [], [], []]",149953,0.032109,5,10,0.1
1,multiDips,7.851288766996136,0.19844026759087344,0.7499040848567702,1,"[[], [], [], [], []]",215135,0.040732,5,10,0.1
1,multiDips,9.936776368656226,0.24890816264754567,1.0621829995759857,0,"[[], [], [], [], []]",159838,0.033311,5,10,0.1
1,multiDips,9.936776368656226,0.24890816264754567,1.0621829995759857,0,"[[], [], [], [], []]",159838,0.033175,5,10,0.1
1,multiDips,9.936776368656226,0.24890816264754567,1.0621829995759857,0,"[[], [], [], [], []]",159838,0.033375,5,10,0.1
1,multiDips,10.01732462003217,0.1103476362741757,1.0217381177962719,0,"[[], [], [], [], []]",204590,0.038518,5,10,0.1
1,multiDips,3.9794945667265536,0.05974692538727927,0.3601122046338858,3,"[[], [], [], [], []]",92474,0.024753,5,10,0.1
1,multiDips,3.9794945667265536,0.05974692538727927,0.3601122046338858,3,"[[], [], [], [], []]",92474,0.024633,5,10,0.1
1,multiDips,3.9745567061723017,0.047236398801743656,0.3589609244798452,3,"[[], [], [], [], []]",92421,0.024754,5,10,0.1
1,multiDips,3.9745567061723017,0.047236398801743656,0.3589609244798452,3,"[[], [], [], [], []]",92421,0.02462,5,10,0.1
1,multiDips,3.9745567061723017,0.047236398801743656,0.3589609244798452,3,"[[], [], [], [], []]",92399,0.024671,5,10,0.1
1,multiDips,3.9691434849269935,0.058821353992459385,0.35731879945129075,3,"[[], [], [], [], []]",97253,0.025754,5,10,0.1
1,multiDips,3.988074982209076,0.06858168236317944,0.3504873991513783,3,"[[], [], [], [], []]",95073,0.025185,5,10,0.1
1,multiDips,6.413782673370582,0.2081502659811385,0.5822569846051462,2,"[[], [], [], [], []]",161900,0.033809,5,10,0.1
1,multiDips,8.516543603004244,0.32818888942839874,0.8936190375748583,1,"[[], [], [], [], []]",134515,0.030398,5,10,0.1
1,multiDips,3.7477443403130124,0.19261763228597983,0.37591759935239566,3,"[[], [], [], [], []]",119507,0.028395,5,10,0.1
1,multiDips,3.7563098091136427,0.2003261467138455,0.3740439952430495,3,"[[], [], [], [], []]",117814,0.027983,5,10,0.1
1,multiDips,3.7604947775165125,0.19968143127660642,0.37160441193288185,3,"[[], [], [], [], []]",110351,0.027488,5,10,0.1
1,multiDips,3.7604947775165125,0.19968143127660642,0.37160441193288185,3,"[[], [], [], [], []]",110351,0.027685,5,10,0.1
1,multiDips,6.931817539020647,0.2803171099197471,0.7763884962386871,2,"[[], [], [], [], []]",159481,0.033953,5,10,0.1
1,multiDips,6.9273497520690555,0.2878622479276808,0.7773885896661004,2,"[[], [], [], [], []]",156503,0.033634,5,10,0.1
1,multiDips,6.9273497520690555,0.2878622479276808,0.7773885896661004,2,"[[], [], [], [], []]",156503,0.033468,5,10,0.1
1,multiDips,6.943339074340367,0.31171241933100957,0.7792359535021114,2,"[[], [], [], [], []]",173387,0.035656,5,10,0.1
1,multiDips,6.943339074340367,0.31171241933100957,0.7792359535021114,2,"[[], [], [], [], []]",173387,0.045146,5,10,0.1
1,multiDips,8.572660437252422,0.24776931758834286,0.862634446881841,1,"[[], [], [], [], []]",172521,0.035386,5,10,0.1
1,multiDips,7.901108640375479,0.21027457701700542,0.7251350641895802,1,"[[], [], [], [], []]",152671,0.032959,5,10,0.1
1,multiDips,8.564991065874246,0.23943441586889047,0.8707610407885485,1,"[[], [], [], [], []]",156715,0.033107,5,10,0.1
1,multiDips,9.99090764048892,0.32401748346026593,1.037205910244192,0,"[[], [], [], [], []]",156458,0.032776,5,10,0.1
1,multiDips,6.440687776753702,0.1747430478728505,0.5751915206920838,2,"[[], [], [], [], []]",379564,0.060375,5,10,0.1
1,multiDips,6.391660050930317,0.22244306871390493,0.601591426837293,2,"[[], [], [], [], []]",186471,0.036433,5,10,0.1
1,multiDips,6.391660050930317,0.22244306871390493,0.601591426837293,2,"[[], [], [], [], []]",134428,0.030083,5,10,0.1
1,multiDips,6.391660050930317,0.22244306871390493,0.601591426837293,2,"[[], [], [], [], []]",134428,0.030281,5,10,0.1
