id,type,profit,energy,carbon,unsatprops,inferences,time,size,rate
1,multiDips,8.348791866909075,0.18207209425280363,0.9532379942197295,"[[], [], [], [], []]",122249,0.028528,10,0.1
1,multiDips,8.348791866909075,0.18207209425280363,0.9532379942197295,"[[], [], [], [], []]",122249,0.028505,10,0.1
1,multiDips,8.348791866909075,0.18207209425280363,0.9532379942197295,"[[], [], [], [], []]",122283,0.028483,10,0.1
1,multiDips,6.9157117751574795,0.20544843221639275,0.7960634376286687,"[[], [], [], [], []]",109943,0.027008,10,0.1
1,multiDips,6.9157117751574795,0.257921984652139,0.7960634376286687,"[[], [], [], [], []]",109910,0.027114,10,0.1
1,multiDips,6.456302126760052,0.11405351229964894,0.5633521041860603,"[[], [], [], [], []]",114324,0.027334,10,0.1
1,multiDips,6.456302126760052,0.11405351229964894,0.5633521041860603,"[[], [], [], [], []]",114324,0.027317,10,0.1
1,multiDips,6.456302126760052,0.11405351229964894,0.5633521041860603,"[[], [], [], [], []]",113324,0.027342,10,0.1
1,multiDips,6.456302126760052,0.11405351229964894,0.5633521041860603,"[[], [], [], [], []]",113324,0.027186,10,0.1
1,multiDips,6.456302126760052,0.11405351229964894,0.5633521041860603,"[[], [], [], [], []]",114093,0.027606,10,0.1
1,multiDips,6.459262383187184,0.09413132868750117,0.5510743475204795,"[[], [], [], [], []]",133874,0.029766,10,0.1
1,multiDips,6.459262383187184,0.09558165609037608,0.5510743475204795,"[[], [], [], [], []]",125762,0.028817,10,0.1
1,multiDips,6.459262383187184,0.09558165609037608,0.5510743475204795,"[[], [], [], [], []]",125762,0.029005,10,0.1
1,multiDips,5.4466063768905775,0.07245350058822049,0.5003927283639953,"[[], [], [], [], []]",337675,0.055568,10,0.1
1,multiDips,5.4502831670889,0.07632549678061097,0.49032645687272425,"[[], [], [], [], []]",181185,0.036074,10,0.1
1,multiDips,5.449714738815736,0.07303722278475049,0.49375189768556765,"[[], [], [], [], []]",181540,0.036441,10,0.1
1,multiDips,5.449714738815736,0.07303722278475049,0.49375189768556765,"[[], [], [], [], []]",181540,0.036281,10,0.1
1,multiDips,5.4501782491065525,0.08042610373986205,0.493555429130761,"[[], [], [], [], []]",180853,0.036169,10,0.1
1,multiDips,6.462667093553343,0.08737603050312902,0.5560797735124196,"[[], [], [], [], []]",118424,0.0279,10,0.1
1,multiDips,6.47696862162228,0.08903247462123014,0.5528427739622106,"[[], [], [], [], []]",132867,0.029993,10,0.1
1,multiDips,6.466906760589108,0.10819656175195912,0.5541202843148486,"[[], [], [], [], []]",135961,0.030106,10,0.1
1,multiDips,6.466906760589108,0.10819656175195912,0.5541202843148486,"[[], [], [], [], []]",135961,0.030213,10,0.1
1,multiDips,6.468090230867764,0.10856102404773556,0.5561142802636025,"[[], [], [], [], []]",147730,0.031645,10,0.1
1,multiDips,6.267290942442817,0.12421351441583067,0.6384945233778645,"[[], [], [], [], []]",216751,0.040821,10,0.1
1,multiDips,6.2700368565470255,0.11347681998132823,0.6400958460044994,"[[], [], [], [], []]",333485,0.055229,10,0.1
1,multiDips,6.2700368565470255,0.11347681998132823,0.6400958460044994,"[[], [], [], [], []]",474496,0.072479,10,0.1
1,multiDips,6.263760634336375,0.12817829863055044,0.6343138428950548,"[[], [], [], [], []]",387897,0.061611,10,0.1
1,multiDips,6.263760634336375,0.12817829863055044,0.6343138428950548,"[[], [], [], [], []]",387897,0.061711,10,0.1
1,multiDips,6.260182910262201,0.13350210716816185,0.639960528779513,"[[], [], [], [], []]",477249,0.072474,10,0.1
1,multiDips,6.4656596029910745,0.1738930528492389,0.5566264489275049,"[[], [], [], [], []]",450966,0.06909,10,0.1
1,multiDips,6.4656596029910745,0.1792504566641754,0.5566264489275049,"[[], [], [], [], []]",578146,0.084302,10,0.1
1,multiDips,6.4708859602631446,0.1738671920151708,0.553813310013618,"[[], [], [], [], []]",480354,0.072866,10,0.1
1,multiDips,6.4708859602631446,0.1738671920151708,0.553813310013618,"[[], [], [], [], []]",480354,0.072886,10,0.1
1,multiDips,6.4708859602631446,0.1738671920151708,0.553813310013618,"[[], [], [], [], []]",480354,0.072522,10,0.1
1,multiDips,8.575955880324962,0.3193055538894834,0.8631482896023156,"[[], [], [], [], []]",133795,0.029863,10,0.1
1,multiDips,8.588412109113637,0.34945392708377715,0.8619778699187783,"[[], [], [('latency', ((190,), (200.4804,)))], [], []]",115831,0.027758,10,0.1
1,multiDips,8.592625568728305,0.32350476145905277,0.8596090895110361,"[[], [], [], [], []]",113764,0.027517,10,0.1
1,multiDips,8.592625568728305,0.32350476145905277,0.8596090895110361,"[[], [], [], [], []]",113764,0.02741,10,0.1
1,multiDips,8.589816889952488,0.32733688069302697,0.8607657924729037,"[[], [], [], [], []]",116399,0.027795,10,0.1
1,multiDips,8.589816889952488,0.32733688069302697,0.8607657924729037,"[[], [], [], [], []]",116399,0.027697,10,0.1
1,multiDips,8.589637824822809,0.27843543679552596,0.8585429359599519,"[[], [], [], [], []]",120420,0.028262,10,0.1
1,multiDips,8.589637824822809,0.27843543679552596,0.8585429359599519,"[[], [], [('latency', ((190,), (193.6037,)))], [], []]",120470,0.028236,10,0.1
1,multiDips,8.589637824822809,0.27843543679552596,0.8585429359599519,"[[], [], [('latency', ((190,), (193.6037,)))], [], []]",120470,0.028295,10,0.1
1,multiDips,8.582200236847223,0.24906076793390167,0.8569337785122568,"[[], [], [('latency', ((190,), (193.6037,)))], [], []]",127267,0.029153,10,0.1
1,multiDips,8.58841470653844,0.2754171175935928,0.8593672848917332,"[[], [], [('latency', ((190,), (193.0437,)))], [], []]",116003,0.027742,10,0.1
1,multiDips,8.59359481533141,0.2573105710797432,0.867680484036859,"[[], [], [('latency', ((190,), (193.0437,)))], [], []]",114033,0.027503,10,0.1
1,multiDips,8.59359481533141,0.2573105710797432,0.867680484036859,"[[], [], [('latency', ((190,), (195.0149,)))], [], []]",114033,0.027647,10,0.1
1,multiDips,6.481629251967101,0.14413881597759243,0.5672426794064165,"[[], [], [], [], []]",314999,0.052716,10,0.1
1,multiDips,6.476449143174132,0.16353689940167215,0.5589294802612906,"[[], [], [], [], []]",358839,0.057814,10,0.1
1,multiDips,6.476449143174132,0.16114200648680405,0.5589294802612906,"[[], [], [], [], []]",327504,0.054226,10,0.1
1,multiDips,8.591121044168137,0.27928962547865854,0.8610778777994996,"[[], [], [], [], []]",112721,0.027407,10,0.1
1,multiDips,8.591121044168137,0.27928962547865854,0.8610778777994996,"[[], [], [], [], []]",112721,0.027308,10,0.1
1,multiDips,8.589818402773261,0.255470128774119,0.8628950567074013,"[[], [], [], [], []]",112385,0.027286,10,0.1
1,multiDips,8.589818402773261,0.255470128774119,0.8628950567074013,"[[], [], [], [], []]",112385,0.027222,10,0.1
1,multiDips,8.589818402773261,0.255470128774119,0.8628950567074013,"[[], [], [], [], []]",112385,0.027384,10,0.1
1,multiDips,8.580637134564238,0.23986196760671327,0.8668574931976001,"[[], [], [], [], []]",116745,0.0278,10,0.1
1,multiDips,8.580637134564238,0.21538698417903465,0.8668574931976001,"[[], [], [], [], []]",115079,0.027822,10,0.1
1,multiDips,5.4654681628292625,0.15048579039567955,0.49245601027921737,"[[], [], [], [], []]",228830,0.04231,10,0.1
1,multiDips,5.4654681628292625,0.15048579039567955,0.49245601027921737,"[[], [], [], [], []]",228841,0.042181,10,0.1
1,multiDips,7.5750302037313215,0.21693529319951277,0.7965783746350908,"[[], [], [], [], []]",152445,0.032197,10,0.1
1,multiDips,4.067066931774577,0.018997018866260245,0.3119570775986144,"[[], [], [], [], []]",110856,0.026511,10,0.1
1,multiDips,4.067066931774577,0.04761801048511937,0.3119570775986144,"[[], [], [], [], []]",111492,0.026699,10,0.1
1,multiDips,4.067465359102208,0.04804009235589115,0.3165878336812131,"[[], [], [], [], []]",109710,0.026545,10,0.1
1,multiDips,4.072943597129289,0.05125955688161474,0.3134955724902468,"[[], [], [], [], []]",115694,0.027542,10,0.1
1,multiDips,2.432788270491582,0.012603410086585751,0.23160145494099582,"[[], [], [], [], []]",147694,0.031288,10,0.1
1,multiDips,2.42651572124449,0.009424933825720527,0.23246167919341096,"[[], [], [], [], []]",164864,0.033255,10,0.1
1,multiDips,2.4230176811340867,0.007752396878310608,0.23545069323747436,"[[], [], [], [], []]",154614,0.032264,10,0.1
1,multiDips,2.4230176811340867,0.007752396878310608,0.23545069323747436,"[[], [], [], [], []]",154614,0.032063,10,0.1
1,multiDips,8.545340850178727,0.13356534833560632,0.8918342831977446,"[[], [], [('latency', ((190,), (206.6195,)))], [], []]",131688,0.029687,10,0.1
1,multiDips,4.790949862436223,0.07647606865997729,0.504889410947097,"[[], [], [], [], []]",112155,0.027035,10,0.1
1,multiDips,4.7902241214990084,0.05098275853817526,0.49514283316848096,"[[], [], [], [], []]",149673,0.031784,10,0.1
1,multiDips,4.7902241214990084,0.05098275853817526,0.49514283316848096,"[[], [], [], [], []]",149673,0.031696,10,0.1
1,multiDips,4.7902241214990084,0.05098275853817526,0.49514283316848096,"[[], [], [], [], []]",139451,0.030479,10,0.1
1,multiDips,4.788977922535679,0.062031863098224976,0.498528166640805,"[[], [], [], [], []]",117463,0.02776,10,0.1
1,multiDips,4.7901231784363105,0.05979192482056837,0.49360963540451397,"[[], [], [], [], []]",126075,0.028947,10,0.1
1,multiDips,4.788820537041435,0.05482826514312811,0.49542681431241564,"[[], [], [], [], []]",107902,0.026638,10,0.1
1,multiDips,8.525913750737985,0.17641346246869133,0.8840570679969862,"[[], [], [], [], []]",118451,0.028171,10,0.1
1,multiDips,8.36730613642999,0.09580756217299986,0.9552435092569914,"[[], [], [], [], []]",147293,0.031611,10,0.1
1,multiDips,8.359410160807329,0.11531314382107079,0.9591213039421611,"[[], [], [], [], []]",165815,0.034007,10,0.1
1,multiDips,8.359410160807329,0.11531314382107079,0.9591213039421611,"[[], [], [], [], []]",165815,0.033794,10,0.1
1,multiDips,8.359410160807329,0.11531314382107079,0.9591213039421611,"[[], [], [], [], []]",165815,0.034004,10,0.1
1,multiDips,8.359410160807329,0.11531314382107079,0.9591213039421611,"[[], [], [], [], []]",165815,0.033688,10,0.1
1,multiDips,8.363069856298809,0.09955068505958138,0.9477167022055328,"[[], [], [], [], []]",159153,0.033413,10,0.1
1,multiDips,8.36423300563087,0.09597747826003872,0.9479934173980218,"[[], [], [], [], []]",152527,0.032602,10,0.1
1,multiDips,8.370210483480763,0.0989187380851386,0.9494343397629585,"[[], [], [], [], []]",124552,0.028943,10,0.1
1,multiDips,8.37025547757443,0.11656577270621611,0.9414424566296595,"[[], [], [('latency', ((190,), (192.1839,)))], [], []]",157706,0.032767,10,0.1
1,multiDips,10.007617007380512,0.21575947195408052,1.0229364886558092,"[[], [], [('latency', ((190,), (192.1839,)))], [], []]",157124,0.032934,10,0.1
1,multiDips,9.996779005875954,0.22837218193271885,1.0258872478237988,"[[], [], [('latency', ((190,), (200.49280000000002,)))], [], []]",140137,0.030803,10,0.1
1,multiDips,7.9147251615299865,0.129399322667124,0.7151685428732034,"[[], [], [], [], []]",193821,0.037788,10,0.1
1,multiDips,7.910671681874263,0.12997673538398116,0.7153100856737941,"[[], [], [], [], []]",193958,0.037738,10,0.1
1,multiDips,9.99367097881148,0.23749979321178377,1.0349254498588778,"[[], [], [('latency', ((190,), (192.9528,)))], [], []]",161814,0.03314,10,0.1
1,multiDips,9.990857986113014,0.23418462918365046,1.0285973308107192,"[[], [], [('latency', ((190,), (205.0796,)))], [], []]",188386,0.036357,10,0.1
1,multiDips,9.993465612977483,0.24162138458113216,1.0291207609831856,"[[], [], [('latency', ((190,), (205.0796,)))], [], []]",180209,0.035439,10,0.1
1,multiDips,9.993465612977483,0.24162138458113216,1.0291207609831856,"[[], [], [('latency', ((190,), (205.0796,)))], [], []]",180209,0.035497,10,0.1
1,multiDips,9.993465612977483,0.24162138458113216,1.0291207609831856,"[[], [], [('latency', ((190,), (205.0796,)))], [], []]",180209,0.035459,10,0.1
1,multiDips,9.985025292335367,0.26977067182642045,1.0440597525139905,"[[], [], [('latency', ((190,), (192.9528,)))], [], []]",174985,0.03466,10,0.1
1,multiDips,9.985025292335367,0.26977067182642045,1.0440597525139905,"[[], [], [('latency', ((190,), (204.2763,)))], [], []]",148418,0.031604,10,0.1
1,multiDips,9.987035093846373,0.27856337596568415,1.047264194182894,"[[], [], [('latency', ((190,), (199.6454,)))], [], []]",140326,0.030791,10,0.1
1,multiDips,6.266623614478788,0.12883746447334124,0.6406213608763927,"[[], [], [], [], []]",159643,0.033142,10,0.1
1,multiDips,6.266623614478788,0.12883746447334124,0.6406213608763927,"[[], [], [], [], []]",159643,0.033136,10,0.1
1,multiDips,8.35211055302309,0.1727992317507882,0.9628336820067032,"[[], [], [('latency', ((190,), (192.5848,)))], [], []]",140394,0.030673,10,0.1
1,multiDips,8.368585795837824,0.19437396324918194,0.9546198909803851,"[[], [], [], [], []]",152288,0.032036,10,0.1
1,multiDips,8.369877419956252,0.1909055598290136,0.9575903828837548,"[[], [], [('latency', ((190,), (193.3712,)))], [], []]",154889,0.032288,10,0.1
1,multiDips,6.256434686792312,0.08078251348923006,0.6437373355209526,"[[], [], [], [], []]",210935,0.040002,10,0.1
1,multiDips,6.256942047534155,0.09484474765290754,0.6538230514761264,"[[], [], [], [], []]",208494,0.039635,10,0.1
1,multiDips,6.252558617442564,0.08797650567483263,0.6539517399141871,"[[], [], [], [], []]",193636,0.03781,10,0.1
1,multiDips,3.7956932998269806,0.06054608443907199,0.42749682283982127,"[[], [], [], [], []]",261025,0.046987,10,0.1
1,multiDips,3.7956932998269806,0.06054608443907199,0.42749682283982127,"[[], [], [], [], []]",261025,0.046672,10,0.1
1,multiDips,3.7956932998269806,0.06054608443907199,0.42749682283982127,"[[], [], [], [], []]",261025,0.046446,10,0.1
1,multiDips,6.248949120185648,0.1259607808305776,0.652493824562393,"[[], [], [], [], []]",244323,0.044278,10,0.1
1,multiDips,7.925865942167422,0.11905840829510109,0.7155269759044323,"[[], [], [], [], []]",251280,0.045444,10,0.1
1,multiDips,7.925865942167422,0.11905840829510109,0.7155269759044323,"[[], [], [], [], []]",251280,0.045331,10,0.1
1,multiDips,7.915993902566473,0.139753552120662,0.7221812894835703,"[[], [], [], [], []]",229207,0.042501,10,0.1
1,multiDips,7.915993902566473,0.1474780749760775,0.7221812894835703,"[[], [], [], [], []]",221611,0.041556,10,0.1
1,multiDips,7.915993902566473,0.1501608954945439,0.7221812894835703,"[[], [], [], [], []]",242692,0.044323,10,0.1
1,multiDips,6.423923377240344,0.1305924047886859,0.5883184004505633,"[[], [], [], [], []]",113016,0.027016,10,0.1
1,multiDips,6.419887136963778,0.09097293912401937,0.5942514692725467,"[[], [], [], [], []]",112503,0.026882,10,0.1
1,multiDips,6.419887136963778,0.09097293912401937,0.5942514692725467,"[[], [], [], [], []]",112503,0.026878,10,0.1
1,multiDips,6.421867334880456,0.10035630603569773,0.5941482221256438,"[[], [], [], [], []]",113369,0.027021,10,0.1
1,multiDips,6.421867334880456,0.12123150505032662,0.5941482221256438,"[[], [], [], [], []]",115672,0.027201,10,0.1
1,multiDips,6.419887136963778,0.11294309886815172,0.5942514692725467,"[[], [], [], [], []]",110891,0.026726,10,0.1
1,multiDips,6.419887136963778,0.11294309886815172,0.5942514692725467,"[[], [], [], [], []]",110891,0.026725,10,0.1
1,multiDips,8.530095322065518,0.22915906228581517,0.8990909871127305,"[[], [], [], [], []]",121014,0.028399,10,0.1
1,multiDips,8.526711213745656,0.22036187542335595,0.8973402868644448,"[[], [], [], [], []]",121002,0.028241,10,0.1
1,multiDips,6.425208024494085,0.16217506480318086,0.592482710390938,"[[], [], [], [], []]",92211,0.024499,10,0.1
1,multiDips,6.425208024494085,0.16217506480318086,0.592482710390938,"[[], [], [], [], []]",92211,0.024441,10,0.1
1,multiDips,6.425208024494085,0.16217506480318086,0.592482710390938,"[[], [], [], [], []]",92236,0.024463,10,0.1
1,multiDips,6.425208024494085,0.16217506480318086,0.592482710390938,"[[], [], [], [], []]",92298,0.024599,10,0.1
1,multiDips,10.007709655346002,0.5266375985403975,1.0353394470975141,"[[], [], [], [], []]",149741,0.031863,10,0.1
1,multiDips,2.4683688743847063,0.11280855802650136,0.22047822932826044,"[[], [], [], [], []]",141088,0.030479,10,0.1
1,multiDips,2.4683688743847063,0.11280855802650136,0.22047822932826044,"[[], [], [], [], []]",141096,0.030497,10,0.1
1,multiDips,10.005297201491356,0.5408404443922654,1.0336074361583714,"[[], [], [], [], []]",149873,0.032019,10,0.1
1,multiDips,7.9046294469474745,0.3759491891544713,0.7270730020369164,"[[], [], [], [], []]",254995,0.045662,10,0.1
1,multiDips,7.8989527208718195,0.36892460650175785,0.729906227461009,"[[], [], [], [], []]",234061,0.043371,10,0.1
1,multiDips,0.0,0.0,0.0,"[[], [], [], [], []]",76688,0.021167,10,0.1
1,multiDips,0.0,0.0,0.0,"[[], [], [], [], []]",76688,0.020996,10,0.1
1,multiDips,0.0,0.0,0.0,"[[], [], [], [], []]",76688,0.020985,10,0.1
1,multiDips,0.0,0.0,0.0,"[[], [], [], [], []]",76688,0.020918,10,0.1
1,multiDips,0.0,0.0,0.0,"[[], [], [], [], []]",76718,0.02098,10,0.1
1,multiDips,0.0,0.0,0.0,"[[], [], [], [], []]",76718,0.020891,10,0.1
1,multiDips,0.0,0.0,0.0,"[[], [], [], [], []]",76718,0.020939,10,0.1
1,multiDips,0.0,0.0,0.0,"[[], [], [], [], []]",76718,0.020806,10,0.1
1,multiDips,2.4605561582199944,0.10227261623139226,0.21893762793777924,"[[], [], [], [], []]",115346,0.027321,10,0.1
1,multiDips,1.6549086729599447,0.02483656327771942,0.07188097174092767,"[[], [], [], [], []]",141618,0.030621,10,0.1
1,multiDips,2.460994327100341,0.09436682983110949,0.21486020072581222,"[[], [], [], [], []]",106136,0.026281,10,0.1
1,multiDips,6.8846446173558,0.4420908654735457,0.8121633119768908,"[[], [], [], [], []]",100847,0.025799,10,0.1
1,multiDips,6.8846446173558,0.4420908654735457,0.8121633119768908,"[[], [], [], [], []]",100847,0.025812,10,0.1
1,multiDips,6.8846446173558,0.4420908654735457,0.8121633119768908,"[[], [], [], [], []]",100847,0.025846,10,0.1
1,multiDips,6.8846446173558,0.4420908654735457,0.8121633119768908,"[[], [], [], [], []]",100847,0.025744,10,0.1
1,multiDips,6.8846446173558,0.4420908654735457,0.8121633119768908,"[[], [], [], [], []]",100847,0.025793,10,0.1
1,multiDips,6.8846446173558,0.4423248023374887,0.8121633119768908,"[[], [], [], [], []]",99960,0.025835,10,0.1
1,multiDips,6.8846446173558,0.4423248023374887,0.8121633119768908,"[[], [], [], [], []]",99960,0.025811,10,0.1
1,multiDips,6.8846446173558,0.4423248023374887,0.8121633119768908,"[[], [], [], [], []]",99960,0.025814,10,0.1
1,multiDips,6.8846446173558,0.24991765267336863,0.8121633119768908,"[[], [], [], [], []]",108619,0.0269,10,0.1
1,multiDips,4.780186605203785,0.11476419490681687,0.5059945092990047,"[[], [], [], [], []]",142567,0.031214,10,0.1
1,multiDips,4.780186605203785,0.11476419490681687,0.5059945092990047,"[[], [], [], [], []]",142590,0.031461,10,0.1
1,multiDips,4.780186605203785,0.11476419490681687,0.5059945092990047,"[[], [], [], [], []]",142590,0.031337,10,0.1
1,multiDips,4.780186605203785,0.11476419490681687,0.5059945092990047,"[[], [], [], [], []]",142590,0.031165,10,0.1
1,multiDips,4.780186605203785,0.11476419490681687,0.5059945092990047,"[[], [], [], [], []]",142590,0.031082,10,0.1
1,multiDips,4.780186605203785,0.11476419490681687,0.5059945092990047,"[[], [], [], [], []]",142590,0.03114,10,0.1
1,multiDips,4.093865941874089,0.07940286344671658,0.3005282768475318,"[[], [], [], [], []]",143077,0.031161,10,0.1
1,multiDips,4.0926886357153895,0.08810170695399404,0.30292312867388105,"[[], [], [], [], []]",142921,0.031241,10,0.1
1,multiDips,5.540943309787762,0.1351904453856424,0.4605330320931661,"[[], [], [], [], []]",185764,0.036776,10,0.1
1,multiDips,7.8956200308661195,0.23398589384821586,0.7316606893306575,"[[], [], [], [], []]",158535,0.03323,10,0.1
1,multiDips,6.445748866120821,0.17583481371635612,0.5712558485619219,"[[], [], [], [], []]",149092,0.031908,10,0.1
1,multiDips,5.434028595973748,0.14344768649707018,0.5070574006376467,"[[], [], [], [], []]",167627,0.034486,10,0.1
1,multiDips,3.988654112302735,0.03833690809176014,0.34607322114063016,"[[], [], [], [], []]",137600,0.030593,10,0.1
1,multiDips,3.9885436224734487,0.044923082799764306,0.35393941557710507,"[[], [], [], [], []]",130927,0.029576,10,0.1
1,multiDips,7.900603645225914,0.05726781893871561,0.7180660907052558,"[[], [], [], [], []]",158452,0.03333,10,0.1
1,multiDips,5.458523444665803,0.05135646464236311,0.48613353138118126,"[[], [], [], [], []]",169034,0.034506,10,0.1
1,multiDips,5.458523444665803,0.05135646464236311,0.48613353138118126,"[[], [], [], [], []]",169034,0.034873,10,0.1
1,multiDips,3.101771378795463,0.02055175899175368,0.2262459783099953,"[[], [], [], [], []]",212810,0.040277,10,0.1
1,multiDips,3.101771378795463,0.02046291264152879,0.2262459783099953,"[[], [], [], [], []]",211579,0.040258,10,0.1
1,multiDips,1.6524397426828186,0.0020289914221352477,0.07130533166390737,"[[], [], [], [], []]",105597,0.026371,10,0.1
1,multiDips,1.6524397426828186,0.0020289914221352477,0.07130533166390737,"[[], [], [], [], []]",105597,0.026297,10,0.1
1,multiDips,1.6524397426828186,0.011129655316567177,0.07130533166390737,"[[], [], [], [], []]",105597,0.026371,10,0.1
1,multiDips,1.6524397426828186,0.011129655316567177,0.07130533166390737,"[[], [], [], [], []]",105597,0.026231,10,0.1
1,multiDips,1.6524397426828186,0.011129655316567177,0.07130533166390737,"[[], [], [], [], []]",105597,0.02628,10,0.1
1,multiDips,1.6549086729599447,0.02197147980771131,0.07188097174092767,"[[], [], [], [], []]",120480,0.028106,10,0.1
1,multiDips,1.6549086729599447,0.02197147980771131,0.07188097174092767,"[[], [], [], [], []]",120480,0.028069,10,0.1
1,multiDips,2.463782555100003,0.07454716103232435,0.21544904731855233,"[[], [], [], [], []]",106301,0.026212,10,0.1
